ZipCode,cluster,avg_cluster_price,avg_cluster_beds,avg_cluster_baths,avg_cluster_sf,avg_cluster_lot_size,avg_cluster_year,avg_cluster_price_persf,avg_cluster_school_rating,Population,HouseholdsPerZipCode,AverageHouseValue,school_rating,IncomePerHousehold,NumberOfBusinesses
20001,0.0,560947.61167685,3.17476620573895,4.207569219705142,1957.9639391398107,46597.235441587094,1984.634307164891,281.3252266283295,5.441904866593626,43394.23709117048,16904.86705802484,269539.67892656045,5.441904866593626,66290.58536000959,1208.6658679765185
20002,0.0,560947.61167685,3.17476620573895,4.207569219705142,1957.9639391398107,46597.235441587094,1984.634307164891,281.3252266283295,5.441904866593626,43394.23709117048,16904.86705802484,269539.67892656045,5.441904866593626,66290.58536000959,1208.6658679765185
20003,2.0,1286756.0848184263,3.120649066756348,2.8305163134880593,2431.6167619367857,193210.62714644175,1990.5011539848676,517.2119199731002,7.216812441731274,15074.763197713517,6470.938971082717,539145.1664425017,6.832908515490953,104859.51723268325,818.3929892400807
20004,2.0,1286756.0848184263,3.120649066756348,2.8305163134880593,2431.6167619367857,193210.62714644175,1990.5011539848676,517.2119199731002,7.216812441731274,15074.763197713517,6470.938971082717,539145.1664425017,6.832908515490953,104859.51723268325,818.3929892400807
20005,2.0,1286756.0848184263,3.120649066756348,2.8305163134880593,2431.6167619367857,193210.62714644175,1990.5011539848676,517.2119199731002,7.216812441731274,15074.763197713517,6470.938971082717,539145.1664425017,6.832908515490953,104859.51723268325,818.3929892400807
20006,1.0,564833.2052588105,3.3195290858725763,2.4433806309409007,2148.136013215859,238937.6524790768,1990.702633641462,255.31594162995594,5.195151107523973,6767.061536343613,2701.0045429515417,173361.02698237885,5.217763660188053,50484.76638215859,180.57736784140968
20007,2.0,1286756.0848184263,3.120649066756348,2.8305163134880593,2431.6167619367857,193210.62714644175,1990.5011539848676,517.2119199731002,7.216812441731274,15074.763197713517,6470.938971082717,539145.1664425017,6.832908515490953,104859.51723268325,818.3929892400807
20008,2.0,1286756.0848184263,3.120649066756348,2.8305163134880593,2431.6167619367857,193210.62714644175,1990.5011539848676,517.2119199731002,7.216812441731274,15074.763197713517,6470.938971082717,539145.1664425017,6.832908515490953,104859.51723268325,818.3929892400807
20009,0.0,560947.61167685,3.17476620573895,4.207569219705142,1957.9639391398107,46597.235441587094,1984.634307164891,281.3252266283295,5.441904866593626,43394.23709117048,16904.86705802484,269539.67892656045,5.441904866593626,66290.58536000959,1208.6658679765185
20010,0.0,560947.61167685,3.17476620573895,4.207569219705142,1957.9639391398107,46597.235441587094,1984.634307164891,281.3252266283295,5.441904866593626,43394.23709117048,16904.86705802484,269539.67892656045,5.441904866593626,66290.58536000959,1208.6658679765185
20011,0.0,560947.61167685,3.17476620573895,4.207569219705142,1957.9639391398107,46597.235441587094,1984.634307164891,281.3252266283295,5.441904866593626,43394.23709117048,16904.86705802484,269539.67892656045,5.441904866593626,66290.58536000959,1208.6658679765185
